@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {border,not-border}

@data
0.413597,0.142291,1.307875,1.316034,0.041441,1.571841,-0.255807,-0.756861,3.518145,1.701373,0.415826,0.140669,1.26044,1.267033,0.034184,1.51569,-0.248657,-0.758376,3.006248,1.584282,0.426668,0.136225,1.001891,1.020502,0.025869,1.204312,-0.18381,-1.545221,1.117256,0.97439,-0.010842,0.442092,0.12833,0.699536,0.724627,0.017586,0.840071,-0.115444,-1.515151,0.244863,0.457617,-0.026266,-0.015424,0.475207,0.088169,0.361018,0.353043,-0.003393,0.439622,-0.086579,-1.478019,0.017586,0.138775,-0.059381,-0.048539,-0.033115,0.476974,0.039785,0.167187,-0.165087,-0.000547,0.038786,-0.203873,-0.116621,0.000802,0.029443,-0.061149,-0.050307,-0.034883,-0.001768,0.495344,0.542355,0.428764,4.953445,0.042505,0.50629,not-border
0.435455,0.165717,1.297377,1.488087,0.259949,1.512079,-0.023992,-1.450254,3.240785,1.249037,0.4361,0.162671,1.25255,1.428942,0.232086,1.463401,-0.034459,-1.453952,2.827132,1.18344,0.44242,0.14892,0.989901,1.066264,0.077875,1.180565,-0.114302,-1.473617,1.096906,0.859539,-0.006319,0.457735,0.128373,0.67299,0.629091,-0.029748,0.822677,-0.193586,-1.492015,0.209697,0.51768,-0.021635,-0.015315,0.48602,0.084779,0.348159,0.295607,-0.017581,0.42882,-0.133213,-1.474664,0.014134,0.158305,-0.049919,-0.0436,-0.028285,0.48103,0.041364,0.171518,-0.175871,0.000552,0.031901,-0.207772,-0.119844,0.000888,0.028722,-0.04493,-0.03861,-0.023295,0.00499,0.50428,0.554723,0.434249,5.042797,0.045257,0.515451,not-border
0.452511,0.180838,1.188205,1.19287,-0.000834,1.441027,-0.248157,-1.475955,2.915375,1.54159,0.453665,0.17843,1.151152,1.141075,-0.017508,1.399478,-0.258403,-1.474351,2.501297,1.471342,0.460697,0.157193,0.933951,0.836742,-0.090326,1.148299,-0.311557,-1.470044,0.882901,1.091536,-0.007032,0.472875,0.118164,0.658079,0.507237,-0.089981,0.809477,-0.30224,-1.483813,0.163298,0.619345,-0.01921,-0.012178,0.496014,0.07633,0.341953,0.241227,-0.030152,0.419776,-0.178549,-1.472797,0.010735,0.179393,-0.042349,-0.035317,-0.023139,0.484957,0.042622,0.175768,-0.184854,0.00143,0.026846,-0.211701,-0.121825,0.000972,0.028452,-0.031292,-0.02426,-0.012082,0.011057,0.512508,0.566264,0.439531,5.125081,0.047527,0.523231,not-border
0.47298,0.165273,1.231051,0.516239,-0.585863,1.416234,-0.899994,-1.490341,1.715675,2.806455,0.473967,0.158827,1.186431,0.505894,-0.547458,1.371668,-0.865775,-1.489212,1.397565,2.602768,0.478751,0.125987,0.940339,0.462241,-0.336246,1.116586,-0.654345,-1.481928,0.430459,1.586453,-0.004784,0.485812,0.095356,0.660327,0.394276,-0.142727,0.799781,-0.405505,-1.487693,0.115481,0.727531,-0.011845,-0.00706,0.504535,0.063548,0.341229,0.19639,-0.039811,0.412804,-0.216414,-1.472063,0.007931,0.198383,-0.030568,-0.025783,-0.018723,0.488674,0.043818,0.179663,-0.191396,0.001966,0.02424,-0.215637,-0.122024,0.001054,0.02877,-0.014707,-0.009923,-0.002863,0.01586,0.519159,0.57498,0.444004,5.191586,0.048989,0.529329,not-border
0.489376,0.081353,1.10137,0.391862,-0.513428,1.263784,-0.871921,-1.427916,0.805466,2.329275,0.489132,0.079259,1.063009,0.395544,-0.477236,1.227752,-0.832209,-1.432377,0.668761,2.160076,0.489122,0.07142,0.871169,0.399932,-0.305347,1.032626,-0.632694,-1.460153,0.253646,1.392687,0.00001,0.494761,0.066147,0.660143,0.341999,-0.16161,0.788647,-0.446647,-1.496249,0.090356,0.763819,-0.005629,-0.00564,0.511034,0.048075,0.342449,0.166893,-0.045658,0.407927,-0.241034,-1.471529,0.006137,0.211018,-0.021902,-0.021913,-0.016273,0.492137,0.045211,0.18301,-0.195032,0.002061,0.024541,-0.219573,-0.120071,0.001134,0.029796,-0.003005,-0.003015,0.002625,0.018898,0.523591,0.578552,0.447196,5.235912,0.049321,0.533085,not-border
0.48155,0.070438,0.820956,0.859476,0.008558,1.022879,-0.163402,-1.304907,0.522616,0.70479,0.483025,0.066494,0.802299,0.811066,-0.013222,1.001169,-0.190104,-1.329466,0.468837,0.710849,0.49059,0.051238,0.7352,0.559451,-0.120017,0.909248,-0.349797,-1.447011,0.247638,0.793318,-0.007565,0.499213,0.043669,0.648192,0.347864,-0.15105,0.775871,-0.428007,-1.509777,0.08809,0.725291,-0.016188,-0.008624,0.515156,0.032551,0.341871,0.156783,-0.04715,0.404911,-0.248128,-1.470055,0.005496,0.213678,-0.032131,-0.024566,-0.015943,0.495338,0.047004,0.185769,-0.195531,0.001652,0.027984,-0.223515,-0.115894,0.00121,0.031627,-0.012313,-0.004748,0.003875,0.019818,0.526164,0.580026,0.450433,5.261641,0.048594,0.535574,not-border
0.489108,0.061896,0.662851,0.52096,-0.066253,0.806543,-0.285583,-0.095217,0.209852,0.597284,0.489797,0.055129,0.664645,0.510524,-0.075882,0.808677,-0.298153,-0.099649,0.197543,0.613068,0.493034,0.037879,0.681828,0.458335,-0.124364,0.827727,-0.369391,-0.120573,0.156773,0.716548,-0.003237,0.499707,0.03994,0.638232,0.372167,-0.135166,0.768628,-0.396461,-1.527476,0.094312,0.679222,-0.00991,-0.006673,0.516794,0.01981,0.337715,0.16772,-0.044008,0.403376,-0.235657,-1.466587,0.005989,0.204624,-0.026997,-0.02376,-0.017088,0.498318,0.04932,0.188068,-0.192941,0.000725,0.034544,-0.227485,-0.109746,0.001279,0.034332,-0.008521,-0.005284,0.001389,0.018476,0.527416,0.582654,0.453636,5.274165,0.04739,0.536273,not-border
0.500442,0.040046,0.837191,-0.098663,-0.338076,0.782478,-0.881142,1.469976,0.046703,1.393777,0.498973,0.03771,0.811692,-0.036722,-0.323573,0.791498,-0.82822,1.479856,0.029347,1.319785,0.493405,0.048756,0.723552,0.269662,-0.225189,0.83307,-0.563408,1.535691,0.075379,0.976176,0.005568,0.49659,0.053854,0.635161,0.41064,-0.117773,0.770798,-0.360158,-1.540045,0.108556,0.639987,0.002383,-0.003185,0.516119,0.027822,0.331227,0.198876,-0.036169,0.402931,-0.204056,-1.460294,0.007529,0.184643,-0.017146,-0.022714,-0.019529,0.50116,0.052202,0.190184,-0.187613,-0.00068,0.043895,-0.231508,-0.102146,0.001336,0.037927,-0.002187,-0.007755,-0.00457,0.014959,0.527818,0.5819,0.457677,5.278183,0.045126,0.537902,not-border
0.482729,0.13379,0.719308,0.293712,-0.226542,0.844755,-0.551044,0.400995,0.078363,0.997179,0.482918,0.127888,0.718005,0.322076,-0.214602,0.849513,-0.527436,0.40745,0.093563,0.96565,0.483615,0.099355,0.715473,0.460092,-0.15149,0.868968,-0.408876,0.44483,0.172048,0.818158,-0.000698,0.490095,0.071576,0.635581,0.48708,-0.083609,0.778309,-0.291229,-1.539517,0.137381,0.572534,-0.007177,-0.006479,0.513571,0.037852,0.326427,0.247235,-0.023833,0.403275,-0.15604,-1.450601,0.009799,0.15682,-0.030653,-0.029956,-0.023476,0.503985,0.055648,0.192459,-0.180197,-0.002467,0.055412,-0.235609,-0.093736,0.001377,0.042352,-0.021068,-0.02037,-0.013891,0.009586,0.526125,0.576177,0.46139,5.261252,0.041652,0.536074,not-border
0.464403,0.13028,0.847806,1.090822,0.232604,0.906183,0.184639,-1.459789,0.314039,0.261179,0.464911,0.126569,0.831166,1.049229,0.202652,0.906012,0.143217,-1.481734,0.322744,0.291379,0.469092,0.106984,0.760319,0.825302,0.050973,0.901235,-0.075934,0.649341,0.325703,0.477506,-0.004181,0.48128,0.082138,0.644814,0.592375,-0.032836,0.787538,-0.195162,-1.52576,0.17252,0.483764,-0.016368,-0.012187,0.509819,0.044128,0.328402,0.308091,-0.007582,0.404222,-0.09613,-1.437196,0.012106,0.125546,-0.044908,-0.040727,-0.02854,0.506948,0.059654,0.195186,-0.171614,-0.004492,0.068182,-0.239796,-0.085136,0.001399,0.047431,-0.042037,-0.037856,-0.025669,0.002871,0.524168,0.568975,0.464296,5.241676,0.037866,0.53425,not-border
0.452066,0.055855,0.870694,1.041975,0.168591,0.976582,0.065393,-0.762076,0.43927,0.422102,0.453059,0.060535,0.858797,1.016044,0.150696,0.972614,0.04343,-0.764563,0.43758,0.436868,0.458803,0.083834,0.794754,0.871624,0.06375,0.937676,-0.066052,-1.546072,0.383848,0.504748,-0.005744,0.471755,0.082688,0.665915,0.695632,0.019413,0.798913,-0.103281,-1.502926,0.201453,0.408268,-0.018696,-0.012953,0.505701,0.045385,0.340432,0.375595,0.011513,0.40565,-0.030055,-1.420106,0.013587,0.09524,-0.052642,-0.046898,-0.033945,0.510219,0.064233,0.198494,-0.162994,-0.006569,0.081064,-0.244058,-0.076865,0.001407,0.052859,-0.05716,-0.051416,-0.038463,-0.004518,0.523188,0.563927,0.467906,5.231877,0.034567,0.533915,not-border
0.456202,0.07961,0.887208,0.521564,-0.258096,1.069089,-0.547525,1.514502,0.355226,1.307893,0.455238,0.081023,0.867245,0.563233,-0.217066,1.052454,-0.48922,1.525849,0.377433,1.189039,0.452186,0.087583,0.793771,0.762433,-0.023628,0.963943,-0.20151,-1.545329,0.401038,0.679571,0.003053,0.4627,0.074492,0.697246,0.800335,0.075743,0.811319,-0.010985,-1.475293,0.222042,0.339681,-0.007461,-0.010514,0.502141,0.042466,0.361752,0.443413,0.031886,0.407399,0.036014,-1.39998,0.013715,0.069216,-0.046902,-0.049955,-0.039441,0.513969,0.069403,0.20228,-0.155602,-0.008489,0.092752,-0.248355,-0.069305,0.001411,0.058184,-0.058731,-0.061784,-0.05127,-0.011829,0.523016,0.558694,0.471995,5.230163,0.031422,0.535081,not-border
0.435286,0.141674,0.880564,1.001213,0.115693,1.027141,-0.025928,-1.485232,0.567048,0.554528,0.435953,0.133848,0.873256,0.998901,0.119041,1.016351,-0.017449,-1.484676,0.546123,0.534604,0.440468,0.095091,0.833729,0.990296,0.141641,0.952151,0.038145,-1.476372,0.426755,0.420315,-0.004515,0.455137,0.055543,0.743405,0.923889,0.14847,0.822243,0.101646,-1.445815,0.227036,0.261331,-0.019185,-0.01467,0.500064,0.039878,0.387995,0.505521,0.051636,0.40915,0.096371,-1.378706,0.012606,0.049088,-0.064111,-0.059596,-0.044927,0.518358,0.075139,0.206241,-0.150719,-0.01003,0.101904,-0.252623,-0.062691,0.00143,0.062851,-0.082405,-0.07789,-0.06322,-0.018293,0.523147,0.551281,0.477342,5.231471,0.027463,0.536067,not-border
0.417271,0.045257,1.155723,1.609189,0.619711,1.033559,0.57563,-1.134675,0.286915,0.110648,0.419529,0.047172,1.126002,1.564696,0.584008,1.01262,0.552076,-1.18413,0.277401,0.112357,0.431009,0.051727,0.974846,1.325039,0.399878,0.938897,0.386142,-1.377396,0.288188,0.158434,-0.011479,0.450815,0.023775,0.79469,1.034031,0.216735,0.834786,0.199246,-1.424499,0.219921,0.203251,-0.031285,-0.019806,0.500315,0.045774,0.413601,0.556959,0.068839,0.410365,0.146593,-1.360258,0.010849,0.034882,-0.080786,-0.069307,-0.049501,0.523505,0.081331,0.209985,-0.149527,-0.010974,0.107253,-0.25678,-0.057137,0.001484,0.066265,-0.103976,-0.092496,-0.07269,-0.023189,0.526282,0.552533,0.483279,5.262824,0.025513,0.538899,not-border
0.428809,0.061285,1.022698,1.402236,0.460094,0.94976,0.452476,-1.53479,0.258837,0.127649,0.429121,0.059929,1.017985,1.393446,0.452552,0.951278,0.442168,-1.518426,0.267039,0.133391,0.432723,0.052867,0.973669,1.313188,0.387015,0.953117,0.360071,-1.447332,0.315009,0.178471,-0.003602,0.451491,0.033194,0.822178,1.0759,0.238787,0.855974,0.219926,-1.427922,0.235961,0.202835,-0.02237,-0.018768,0.50359,0.062593,0.433872,0.594252,0.081865,0.410374,0.183878,-1.351112,0.009079,0.025685,-0.07447,-0.070868,-0.052099,0.529482,0.087741,0.2132,-0.153001,-0.011115,0.10772,-0.260721,-0.052676,0.00159,0.067878,-0.100361,-0.09676,-0.077991,-0.025892,0.532957,0.559577,0.490566,5.329565,0.024938,0.544002,not-border
0.481907,0.2834,0.682969,0.554991,-0.080984,0.839613,-0.284622,1.49571,0.194651,0.631951,0.482699,0.280759,0.649596,0.516565,-0.079362,0.798786,-0.282221,1.492091,0.155911,0.584289,0.487547,0.261243,0.480751,0.303283,-0.071357,0.586043,-0.282759,1.472869,0.034714,0.377408,-0.004848,0.492353,0.193071,0.373259,0.227964,-0.045138,0.454951,-0.226988,1.457738,0.012083,0.232521,-0.009654,-0.004805,0.509596,0.097539,0.233907,0.293275,0.014148,0.267922,0.025353,1.224245,0.00253,0.02942,-0.026897,-0.022049,-0.017244,0.516727,0.117813,0.186169,-0.146337,-0.006893,0.083334,-0.229671,0.105913,0.001049,0.048986,-0.034028,-0.02918,-0.024375,-0.007131,0.527877,0.563053,0.498715,5.278774,0.02176,0.523439,not-border
0.471992,0.29123,0.812188,0.638295,-0.128173,0.99724,-0.358944,-1.511168,0.378308,0.920778,0.472343,0.287286,0.772817,0.601221,-0.119908,0.949051,-0.34783,-1.505878,0.309432,0.842412,0.475615,0.263319,0.566785,0.40507,-0.079688,0.695644,-0.290574,-1.474233,0.093566,0.489764,-0.003272,0.481931,0.197852,0.393403,0.273895,-0.039127,0.4796,-0.205705,-1.516825,0.022153,0.236663,-0.009587,-0.006316,0.499057,0.092615,0.219949,0.269853,0.011784,0.249499,0.020355,1.351987,0.00223,0.026825,-0.026713,-0.023441,-0.017126,0.507791,0.11171,0.182344,-0.129407,-0.008501,0.094595,-0.224002,0.099722,0.00085,0.050752,-0.035448,-0.032176,-0.02586,-0.008734,0.514641,0.542021,0.486293,5.146406,0.01909,0.517716,not-border
0.451632,0.280969,0.799466,0.735515,-0.062706,0.999173,-0.263659,-1.370217,0.45397,0.799795,0.453442,0.27689,0.769025,0.694877,-0.067532,0.963331,-0.268454,-1.367038,0.390939,0.761689,0.461556,0.251544,0.603687,0.504063,-0.065774,0.763253,-0.25919,-1.345898,0.161141,0.52923,-0.008114,0.469774,0.192155,0.421608,0.369982,-0.023222,0.526761,-0.156779,-1.382735,0.039681,0.236911,-0.016332,-0.008218,0.489316,0.087845,0.218023,0.266686,0.01192,0.24361,0.023077,1.478409,0.002281,0.025446,-0.035874,-0.02776,-0.019542,0.499561,0.10504,0.17878,-0.116107,-0.009464,0.102162,-0.218269,0.093604,0.000692,0.051338,-0.046118,-0.038005,-0.029786,-0.010245,0.502627,0.524924,0.476766,5.026269,0.01772,0.505236,not-border
0.44716,0.239845,0.654841,0.666478,-0.014937,0.839301,-0.172823,-1.233264,0.302985,0.527715,0.447007,0.23858,0.646303,0.664976,-0.009085,0.825457,-0.160482,-1.234398,0.285342,0.501176,0.448249,0.225894,0.586,0.625183,0.008402,0.738035,-0.112851,-1.240918,0.185497,0.374261,-0.001242,0.457061,0.17631,0.456441,0.487322,0.007718,0.567314,-0.079992,-1.284105,0.058911,0.213612,-0.010054,-0.008812,0.480355,0.081569,0.225326,0.279693,0.013954,0.247597,0.032096,-1.55945,0.002551,0.024873,-0.033347,-0.032105,-0.023294,0.492155,0.098131,0.175192,-0.106299,-0.009891,0.106326,-0.212625,0.087715,0.000575,0.050865,-0.045148,-0.043906,-0.035094,-0.0118,0.493271,0.512857,0.466186,4.932713,0.01777,0.496261,not-border
0.432401,0.224416,0.578401,0.723882,0.087693,0.6409,0.082983,-1.248675,0.275243,0.22565,0.432785,0.220731,0.584428,0.731033,0.089245,0.652562,0.078471,-1.236036,0.259115,0.225413,0.435307,0.198009,0.591901,0.729444,0.081013,0.689281,0.040163,-1.196119,0.183866,0.234396,-0.002523,0.445421,0.15247,0.492136,0.582978,0.040567,0.590609,-0.007631,-1.229626,0.070316,0.18364,-0.012636,-0.010113,0.472348,0.073205,0.237717,0.301048,0.017172,0.256218,0.04483,-1.496157,0.002905,0.024481,-0.039563,-0.03704,-0.026927,0.485647,0.091285,0.171458,-0.099708,-0.009895,0.107501,-0.207209,0.082182,0.000492,0.049522,-0.052862,-0.05034,-0.040227,-0.013299,0.485471,0.504867,0.456446,4.854707,0.017088,0.489515,not-border
0.419448,0.204979,0.673196,0.865082,0.155292,0.741718,0.123364,-1.212767,0.397998,0.238204,0.420113,0.199499,0.665385,0.849865,0.144421,0.739713,0.110152,-1.212402,0.367478,0.241676,0.424683,0.169242,0.61868,0.768016,0.096523,0.714319,0.053697,-1.20456,0.218994,0.242771,-0.00457,0.436157,0.125683,0.511338,0.630408,0.061074,0.590975,0.039433,-1.238966,0.069914,0.157889,-0.016044,-0.011474,0.465551,0.063217,0.25078,0.322495,0.020574,0.264941,0.057554,-1.48509,0.003231,0.024111,-0.045438,-0.040868,-0.029394,0.480068,0.084758,0.167584,-0.095994,-0.009576,0.106143,-0.202137,0.077103,0.000438,0.047519,-0.059954,-0.055384,-0.043911,-0.014516,0.47969,0.500214,0.44939,4.7969,0.01724,0.483243,not-border
0.415407,0.160524,0.728412,0.810617,0.039611,0.920507,-0.10989,-1.176616,0.501581,0.552977,0.415796,0.157126,0.710535,0.800838,0.047191,0.890405,-0.089567,-1.1813,0.450568,0.503574,0.41865,0.136595,0.622405,0.747626,0.074669,0.736689,0.010937,-1.216665,0.226331,0.289025,-0.002854,0.429755,0.101979,0.509396,0.636724,0.069231,0.566565,0.070159,-1.326025,0.059903,0.131906,-0.013959,-0.011105,0.460191,0.052899,0.261163,0.337891,0.022976,0.272517,0.065374,-1.528401,0.003539,0.024497,-0.044395,-0.041541,-0.030436,0.475414,0.07875,0.163661,-0.094806,-0.009016,0.102688,-0.197494,0.072541,0.000405,0.045056,-0.059617,-0.056764,-0.045658,-0.015222,0.474954,0.496506,0.443627,4.749539,0.017918,0.4762,not-border
0.409718,0.115747,0.672199,0.814899,0.088512,0.727113,0.087785,-0.306736,0.260208,0.315058,0.410541,0.11591,0.656184,0.797532,0.086202,0.708764,0.088767,-0.328259,0.245739,0.298119,0.415366,0.111502,0.577946,0.710155,0.076042,0.62146,0.088695,-0.488613,0.159249,0.213688,-0.004824,0.426132,0.087358,0.495611,0.617911,0.06661,0.537254,0.080656,-1.5179,0.051748,0.118264,-0.01559,-0.010766,0.456384,0.044032,0.267536,0.344459,0.02348,0.280725,0.063734,1.533608,0.003964,0.026885,-0.045843,-0.041018,-0.030252,0.471653,0.073395,0.159822,-0.095803,-0.008281,0.097534,-0.193337,0.068516,0.000389,0.042305,-0.061112,-0.056287,-0.045521,-0.015269,0.472204,0.496776,0.440446,4.722044,0.018825,0.471841,not-border
0.413565,0.142566,0.576248,0.583124,-0.045784,0.769063,-0.185939,0.932003,0.409907,0.578872,0.413883,0.138988,0.566878,0.586984,-0.033105,0.746681,-0.159697,0.950803,0.371836,0.528494,0.416121,0.119494,0.527743,0.602941,0.021833,0.637417,-0.034476,1.113168,0.198747,0.306686,-0.002239,0.424938,0.086312,0.482931,0.580944,0.048828,0.546312,0.034632,1.397341,0.058558,0.146686,-0.011055,-0.008817,0.454109,0.038395,0.270342,0.342683,0.021946,0.290671,0.052012,1.454707,0.004582,0.031894,-0.040226,-0.037988,-0.029171,0.468728,0.068761,0.15622,-0.098663,-0.007417,0.091035,-0.189697,0.065005,0.000384,0.039408,-0.054846,-0.052607,-0.043791,-0.01462,0.471178,0.499858,0.439776,4.711784,0.020337,0.468408,not-border
0.419778,0.19303,0.592475,0.382498,-0.064427,0.763617,-0.381119,0.995528,0.598283,0.717311,0.419305,0.186855,0.574096,0.404879,-0.058083,0.754538,-0.349659,1.002288,0.538929,0.670341,0.418382,0.150386,0.514691,0.507639,-0.015962,0.68898,-0.181342,1.073185,0.272039,0.427061,0.000923,0.425546,0.096634,0.478857,0.533449,0.020891,0.580841,-0.047392,1.30033,0.073929,0.210515,-0.00624,-0.007164,0.453233,0.037439,0.270647,0.335142,0.019067,0.300333,0.034809,1.402229,0.005265,0.038589,-0.033928,-0.034851,-0.027687,0.466563,0.064848,0.152999,-0.103085,-0.006459,0.083491,-0.186576,0.061952,0.000388,0.036472,-0.047258,-0.048181,-0.041017,-0.01333,0.470347,0.501288,0.438477,4.703466,0.021573,0.467523,not-border
0.414392,0.221607,0.533958,0.520885,0.074963,0.638576,-0.11769,0.912077,0.520661,0.367085,0.415332,0.215366,0.517419,0.509493,0.062798,0.630658,-0.121165,0.953311,0.483261,0.36592,0.419735,0.175964,0.489545,0.468251,0.001736,0.628563,-0.160312,1.159355,0.273562,0.372317,-0.004403,0.427101,0.110925,0.484648,0.494162,-0.001912,0.605545,-0.111382,1.304807,0.085122,0.268406,-0.01177,-0.007367,0.453566,0.040986,0.269033,0.324763,0.015924,0.306495,0.018268,1.380115,0.005757,0.044772,-0.038234,-0.033831,-0.026464,0.465065,0.061595,0.150286,-0.108784,-0.005433,0.075166,-0.18395,0.059272,0.000398,0.033575,-0.049734,-0.045331,-0.037964,-0.0115,0.470492,0.502241,0.437685,4.704921,0.022809,0.467463,not-border
0.421359,0.23438,0.573662,0.253307,-0.065535,0.541993,-0.288686,1.098996,0.529861,0.656416,0.421621,0.227553,0.550197,0.267183,-0.063181,0.548582,-0.281398,1.19997,0.480557,0.622792,0.423092,0.187652,0.50797,0.36101,-0.051799,0.616771,-0.25576,1.341656,0.26001,0.481195,-0.001471,0.428726,0.123506,0.498352,0.495173,-0.004586,0.618104,-0.122931,1.351285,0.093052,0.285336,-0.007105,-0.005633,0.454916,0.046486,0.265323,0.313155,0.013283,0.307102,0.006053,1.385165,0.005868,0.048477,-0.033294,-0.031823,-0.02619,0.464132,0.058899,0.148176,-0.115468,-0.00436,0.066315,-0.181782,0.056908,0.000411,0.030782,-0.04251,-0.041039,-0.035406,-0.009216,0.471513,0.50653,0.436967,4.715133,0.023912,0.468928,not-border
0.42843,0.239839,0.784765,0.07861,-0.182413,0.684701,-0.606092,1.392081,0.556636,1.115436,0.42754,0.232845,0.737383,0.135907,-0.166677,0.68869,-0.552784,1.396346,0.517012,1.015767,0.424251,0.193016,0.576387,0.423502,-0.063616,0.700532,-0.27703,1.418218,0.30947,0.566056,0.003289,0.429981,0.132146,0.518464,0.561325,0.024094,0.621604,-0.060278,1.416525,0.099432,0.242621,-0.002441,-0.00573,0.457124,0.052021,0.259062,0.299784,0.011115,0.302114,-0.00233,1.415322,0.005572,0.049442,-0.029583,-0.032873,-0.027142,0.463649,0.056628,0.146721,-0.122845,-0.003259,0.057174,-0.180019,0.054876,0.000426,0.028137,-0.036109,-0.039398,-0.033668,-0.006525,0.472483,0.507717,0.436116,4.724827,0.024188,0.470632,not-border
0.41258,0.243868,0.78759,0.965381,0.192921,0.906435,0.058945,-0.33858,1.053688,0.48457,0.413536,0.235763,0.776225,0.956625,0.188343,0.885021,0.071605,-0.310948,0.923994,0.448286,0.418797,0.193093,0.715473,0.892169,0.155814,0.788873,0.103296,-0.157716,0.415975,0.29574,-0.005261,0.43168,0.136663,0.548275,0.658335,0.069613,0.619549,0.038785,1.52047,0.096808,0.177985,-0.018144,-0.012883,0.460055,0.05648,0.250146,0.282463,0.008703,0.293415,-0.010953,1.468243,0.004998,0.049286,-0.046519,-0.041258,-0.028375,0.4635,0.054649,0.145918,-0.130607,-0.002152,0.047989,-0.178596,0.05329,0.000439,0.025678,-0.049964,-0.044703,-0.03182,-0.003446,0.473753,0.504514,0.436905,4.737533,0.023565,0.474701,not-border
